timestamp,masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,anomaly_score,target,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,anomaly_bin,session_duration,event_count_session,session_complexity
2024-04-10 09:38:17,user_9782,172.16.127.157,172.16.44.65,logout,/resource/11,SSH,failure,Sydney,mobile,4,0.0537,benign,9,Wednesday,4,2794,7,2,172.16,172.16,public,0,0,0,0,1,0,0,1,0,27,low,2336,12,3
2024-09-15 13:26:43,user_3316,172.16.216.227,172.16.201.241,login,/resource/46,HTTPS,failure,London,desktop,9,0.449,benign,13,Sunday,9,1497,1,2,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,76,medium,3316,19,2
2024-06-07 09:19:41,user_2061,172.16.114.245,172.16.229.41,access,/resource/28,HTTP,failure,São Paulo,desktop,7,0.3933,benign,9,Friday,6,1806,4,2,172.16,172.16,private,0,1,0,0,0,0,1,0,0,32,medium,640,17,9
2024-03-24 10:35:26,user_2014,172.16.140.172,172.16.254.236,logout,/resource/26,HTTPS,failure,Berlin,tablet,3,0.2627,benign,10,Sunday,3,1406,37,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,78,low,1449,15,10
2024-10-02 16:37:14,user_3348,172.16.199.231,172.16.173.108,access,/resource/9,HTTPS,failure,Tokyo,tablet,10,0.3945,benign,16,Wednesday,10,2857,45,2,172.16,172.16,public,0,0,1,0,0,0,0,0,1,37,medium,188,3,5
2024-07-25 15:01:11,user_2228,172.16.59.246,172.16.242.34,access,/resource/65,HTTP,failure,Tokyo,tablet,6,0.3055,benign,15,Thursday,7,3025,45,3,172.16,172.16,public,0,1,0,0,0,0,0,0,1,31,low,1036,9,9
2024-05-29 13:30:27,user_7894,172.16.232.102,172.16.185.216,upload,/resource/91,HTTPS,failure,Sydney,mobile,3,0.4941,benign,13,Wednesday,5,3104,38,2,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,32,medium,1373,19,4
2024-11-25 10:14:13,user_4937,172.16.41.37,172.16.28.46,login,/resource/20,HTTPS,failure,Sydney,mobile,3,0.0621,benign,10,Monday,11,2533,11,3,172.16,172.16,private,0,0,1,0,0,0,0,1,0,41,low,1047,19,3
2024-11-03 10:12:36,user_8401,172.16.73.230,172.16.86.125,logout,/resource/87,HTTPS,failure,London,desktop,6,0.4766,benign,10,Sunday,11,1100,21,3,172.16,172.16,private,0,0,1,0,0,0,1,0,0,29,medium,363,9,2
2024-03-17 09:36:04,user_4407,172.16.29.145,172.16.133.76,access,/resource/68,HTTPS,failure,New York,tablet,9,0.1757,benign,9,Sunday,3,2581,16,2,172.16,172.16,public,0,0,1,0,0,0,0,0,1,82,low,408,9,3
2024-02-15 15:59:33,user_3353,172.16.135.204,172.16.92.196,logout,/resource/96,SSH,failure,Sydney,tablet,3,0.3627,benign,15,Thursday,2,2784,11,2,172.16,172.16,private,0,0,0,0,1,0,0,0,1,41,medium,1670,1,10
2024-05-02 16:22:27,user_8606,172.16.84.91,172.16.38.31,login,/resource/46,SSH,success,Mumbai,mobile,4,0.4566,benign,16,Thursday,5,319,20,2,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,80,medium,959,14,8
2024-03-03 10:19:09,user_7043,172.16.89.174,172.16.124.228,logout,/resource/46,HTTP,failure,New York,mobile,9,0.4685,benign,10,Sunday,3,742,30,2,172.16,172.16,private,0,1,0,0,0,0,0,1,0,88,medium,1016,3,10
2024-07-23 02:53:00,user_7144,203.0.113.168,203.0.113.234,download,/admin/config,FTP,failure,Syria,desktop,24,0.957,malicious,2,Tuesday,7,5,96,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,7,high,47,30,6
2024-04-23 11:45:18,user_4014,172.16.202.80,172.16.90.160,upload,/resource/61,SSH,failure,Tokyo,mobile,4,0.1708,benign,11,Tuesday,4,1149,33,1,172.16,172.16,private,0,0,0,0,1,0,0,1,0,77,low,425,16,3
2024-11-21 09:03:57,user_1494,172.16.93.88,172.16.54.144,logout,/resource/5,SSH,success,Sydney,tablet,1,0.3601,benign,9,Thursday,11,2319,33,3,172.16,172.16,private,1,0,0,0,1,0,0,0,1,23,medium,1408,15,9
2024-12-08 10:06:42,user_2862,172.16.174.120,172.16.79.89,login,/resource/17,HTTP,success,São Paulo,tablet,7,0.3479,benign,10,Sunday,12,3255,2,1,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,61,medium,3237,20,9
2024-02-12 16:26:39,user_4244,172.16.159.192,172.16.166.77,access,/resource/56,HTTP,failure,Mumbai,tablet,8,0.0235,benign,16,Monday,2,559,8,1,172.16,172.16,public,0,1,0,0,0,0,0,0,1,62,low,1141,17,7
2024-10-16 13:10:09,user_3541,172.16.155.136,172.16.143.29,login,/resource/93,HTTP,failure,London,tablet,7,0.3951,benign,13,Wednesday,10,2376,28,2,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,39,medium,3002,4,5
2024-03-28 09:20:51,user_2743,172.16.8.205,172.16.194.165,logout,/resource/95,HTTP,success,São Paulo,tablet,3,0.1236,benign,9,Thursday,3,2127,30,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,39,low,31,14,5
2024-07-31 10:19:26,user_2269,172.16.130.244,172.16.198.168,login,/resource/42,HTTP,failure,Berlin,desktop,1,0.0681,benign,10,Wednesday,7,2121,37,1,172.16,172.16,public,0,1,0,0,0,0,1,0,0,93,low,1996,12,10
2024-06-05 10:09:33,user_4460,172.16.223.37,172.16.29.126,upload,/resource/19,SSH,failure,Berlin,tablet,8,0.173,benign,10,Wednesday,6,3120,42,3,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,55,low,763,2,5
2024-04-25 18:28:05,user_3198,172.16.145.196,172.16.198.231,logout,/resource/93,HTTPS,success,São Paulo,tablet,8,0.0679,benign,18,Thursday,4,1814,42,2,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,35,low,1847,14,10
2024-01-14 17:48:22,user_7323,172.16.16.235,172.16.24.239,login,/resource/81,HTTP,success,Tokyo,desktop,8,0.3881,benign,17,Sunday,1,3419,34,3,172.16,172.16,private,1,1,0,0,0,0,1,0,0,65,medium,2082,19,4
2024-06-24 18:29:01,user_1538,172.16.219.109,172.16.120.214,access,/resource/38,HTTPS,success,Mumbai,mobile,7,0.3085,benign,18,Monday,6,1752,47,2,172.16,172.16,public,1,0,1,0,0,0,0,1,0,79,low,1150,7,4
2024-03-04 12:17:30,user_3818,172.16.39.7,172.16.190.172,login,/resource/72,HTTP,success,Berlin,desktop,3,0.3916,benign,12,Monday,3,1123,12,3,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,33,medium,888,19,8
2024-05-06 09:51:27,user_4352,172.16.153.88,172.16.168.94,upload,/resource/3,HTTP,success,London,tablet,6,0.0428,benign,9,Monday,5,2208,17,4,172.16,172.16,private,1,1,0,0,0,0,0,0,1,100,low,3450,11,4
2024-05-20 09:12:28,user_6541,172.16.246.61,172.16.128.62,logout,/resource/28,HTTPS,success,Tokyo,mobile,5,0.3194,benign,9,Monday,5,1248,44,3,172.16,172.16,public,1,0,1,0,0,0,0,1,0,93,low,850,7,9
2024-07-21 15:13:21,user_7372,172.16.244.139,172.16.86.72,upload,/resource/100,HTTPS,success,Tokyo,tablet,9,0.2521,benign,15,Sunday,7,592,32,1,172.16,172.16,public,1,0,1,0,0,0,0,0,1,64,low,3521,12,5
2024-11-03 18:21:09,user_2028,172.16.70.227,172.16.34.160,logout,/resource/13,SSH,success,São Paulo,desktop,6,0.4435,benign,18,Sunday,11,2790,29,1,172.16,172.16,public,1,0,0,0,1,0,1,0,0,28,medium,2124,10,5
2024-05-22 14:19:03,user_4515,172.16.105.193,172.16.205.90,login,/resource/19,SSH,failure,New York,desktop,4,0.0659,benign,14,Wednesday,5,2120,15,3,172.16,172.16,public,0,0,0,0,1,0,1,0,0,81,low,3411,18,5
2024-09-10 16:22:36,user_7371,172.16.118.215,172.16.156.60,upload,/resource/24,HTTPS,success,Berlin,desktop,1,0.1205,benign,16,Tuesday,9,331,39,1,172.16,172.16,public,1,0,1,0,0,0,1,0,0,92,low,811,6,8
2024-09-22 15:39:05,user_2746,172.16.89.237,172.16.31.220,upload,/resource/65,SSH,success,London,desktop,10,0.1147,benign,15,Sunday,9,3152,24,1,172.16,172.16,private,1,0,0,0,1,0,1,0,0,81,low,2270,10,3
2024-02-18 10:00:53,user_7185,172.16.76.80,172.16.93.157,upload,/resource/61,HTTPS,failure,Mumbai,mobile,4,0.2533,benign,10,Sunday,2,1965,29,4,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,24,low,80,19,9
2024-10-17 17:08:55,user_7162,172.16.171.146,172.16.146.23,login,/resource/45,SSH,failure,Mumbai,desktop,3,0.1919,benign,17,Thursday,10,1805,17,3,172.16,172.16,public,0,0,0,0,1,0,1,0,0,28,low,3484,7,6
2024-02-14 18:22:09,user_1374,172.16.202.76,172.16.163.83,access,/resource/29,HTTP,failure,Berlin,tablet,10,0.3095,benign,18,Wednesday,2,1103,2,1,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,27,low,2646,18,6
2024-03-14 11:14:33,user_7926,172.16.182.192,172.16.160.10,access,/resource/44,HTTP,success,Berlin,tablet,8,0.3724,benign,11,Thursday,3,3088,2,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,23,medium,3599,1,1
2024-07-26 10:00:24,user_4018,172.16.195.75,172.16.6.29,login,/resource/67,HTTP,success,São Paulo,desktop,1,0.223,benign,10,Friday,7,2580,5,3,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,90,low,3049,4,2
2024-04-04 12:58:00,user_4686,172.16.62.233,172.16.53.70,access,/resource/37,HTTP,success,Tokyo,desktop,9,0.2096,benign,12,Thursday,4,1212,3,2,172.16,172.16,public,1,1,0,0,0,0,1,0,0,44,low,634,14,1
2024-10-04 01:29:37,user_6526,203.0.113.192,203.0.113.111,modify,/config/modify,FTP,failure,North Korea,desktop,41,0.9884,malicious,1,Friday,10,6,70,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,high,44,13,10
2024-09-25 12:40:02,user_2714,172.16.79.71,172.16.209.60,upload,/resource/90,HTTPS,success,São Paulo,tablet,8,0.2944,benign,12,Wednesday,9,1559,34,1,172.16,172.16,public,1,0,1,0,0,0,0,0,1,20,low,307,19,2
2024-04-01 12:46:56,user_1157,172.16.181.31,172.16.179.116,login,/resource/33,SSH,success,New York,desktop,5,0.299,benign,12,Monday,4,3381,33,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,20,low,1492,20,8
2024-06-21 17:46:56,user_4119,172.16.81.249,172.16.213.61,login,/resource/94,SSH,success,Sydney,mobile,4,0.1026,benign,17,Friday,6,409,10,4,172.16,172.16,public,1,0,0,0,1,0,0,1,0,56,low,1622,11,8
2024-01-07 16:37:33,user_9975,172.16.82.224,172.16.111.189,access,/resource/72,SSH,failure,São Paulo,mobile,10,0.2315,benign,16,Sunday,1,73,37,4,172.16,172.16,private,0,0,0,0,1,0,0,1,0,79,low,285,1,4
2024-10-21 14:32:55,user_6125,172.16.85.71,172.16.164.47,access,/resource/96,SSH,failure,New York,desktop,1,0.4596,benign,14,Monday,10,349,20,4,172.16,172.16,private,0,0,0,0,1,0,1,0,0,70,medium,2286,15,9
2024-03-29 11:47:54,user_1817,172.16.214.140,172.16.32.118,logout,/resource/44,SSH,success,São Paulo,mobile,10,0.4023,benign,11,Friday,3,2778,14,2,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,91,medium,700,17,9
2024-02-19 02:49:32,user_5835,203.0.113.168,203.0.113.174,modify,/admin/secret,FTP,failure,Syria,desktop,38,0.9208,malicious,2,Monday,2,2,56,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,1,high,27,22,8
2024-05-08 11:24:49,user_6456,172.16.232.162,172.16.163.254,logout,/resource/47,SSH,failure,New York,tablet,2,0.1235,benign,11,Wednesday,5,1320,50,2,172.16,172.16,public,0,0,0,0,1,0,0,0,1,100,low,595,18,6
2024-12-09 10:38:18,user_5174,172.16.95.62,172.16.130.69,access,/resource/38,SSH,failure,New York,mobile,3,0.4988,benign,10,Monday,12,3310,8,1,172.16,172.16,private,0,0,0,0,1,0,0,1,0,96,medium,1185,1,5
2024-02-20 17:16:20,user_2439,172.16.223.250,172.16.121.224,access,/resource/99,SSH,failure,New York,tablet,5,0.254,benign,17,Tuesday,2,393,13,1,172.16,172.16,private,0,0,0,0,1,0,0,0,1,76,low,535,14,1
2024-07-13 01:00:58,user_3572,203.0.113.22,203.0.113.226,download,/admin/secret,FTP,failure,Unknown,desktop,42,0.9583,malicious,1,Saturday,7,4,61,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,1,high,19,20,5
2024-06-22 17:50:04,user_5818,172.16.253.114,172.16.32.200,upload,/resource/93,HTTPS,success,São Paulo,mobile,5,0.2204,benign,17,Saturday,6,1203,3,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,73,low,3243,15,6
2024-08-03 13:26:12,user_5236,172.16.138.8,172.16.245.48,access,/resource/87,SSH,failure,Sydney,desktop,6,0.0262,benign,13,Saturday,8,1274,31,1,172.16,172.16,private,0,0,0,0,1,0,1,0,0,85,low,151,4,4
2024-09-10 18:15:26,user_6429,172.16.64.240,172.16.186.174,login,/resource/86,SSH,failure,Tokyo,desktop,3,0.3947,benign,18,Tuesday,9,1610,37,1,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,72,medium,1421,10,10
2024-06-25 01:04:37,user_9896,203.0.113.228,203.0.113.240,download,/config/modify,FTP,failure,Unknown,desktop,48,0.9824,malicious,1,Tuesday,6,2,46,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,3,high,37,14,5
2024-11-05 11:05:08,user_2217,172.16.178.209,172.16.23.104,access,/resource/82,SSH,failure,São Paulo,tablet,2,0.0574,benign,11,Tuesday,11,272,44,1,172.16,172.16,private,0,0,0,0,1,0,0,0,1,59,low,1928,17,1
2024-12-17 10:30:34,user_3776,172.16.191.1,172.16.112.173,logout,/resource/12,SSH,failure,New York,desktop,2,0.151,benign,10,Tuesday,12,2053,9,1,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,79,low,1882,16,1
2024-10-24 09:57:26,user_8578,172.16.65.208,172.16.49.193,upload,/resource/44,HTTP,failure,Mumbai,tablet,8,0.268,benign,9,Thursday,10,2479,26,1,172.16,172.16,public,0,1,0,0,0,0,0,0,1,94,low,3526,18,4
2024-08-16 15:29:40,user_6305,172.16.142.225,172.16.190.92,logout,/resource/77,SSH,failure,New York,tablet,2,0.3142,benign,15,Friday,8,2169,5,4,172.16,172.16,public,0,0,0,0,1,0,0,0,1,60,low,873,7,3
2024-10-03 16:30:06,user_4628,172.16.72.220,172.16.208.131,login,/resource/38,HTTP,success,Tokyo,tablet,9,0.1039,benign,16,Thursday,10,1420,13,2,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,29,low,3043,10,6
2024-05-04 17:29:19,user_8620,172.16.126.37,172.16.34.122,login,/resource/59,HTTPS,failure,Berlin,tablet,3,0.076,benign,17,Saturday,5,2695,1,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,31,low,521,14,10
2024-06-29 03:36:23,user_8183,203.0.113.128,203.0.113.219,delete,/config/modify,FTP,failure,Unknown,desktop,44,0.9259,malicious,3,Saturday,6,5,81,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,high,47,15,9
2024-05-11 09:58:02,user_9306,172.16.227.61,172.16.9.222,login,/resource/12,SSH,failure,Tokyo,desktop,2,0.4078,benign,9,Saturday,5,3461,19,2,172.16,172.16,private,0,0,0,0,1,0,1,0,0,50,medium,1063,10,4
2024-10-09 13:29:08,user_2525,172.16.186.105,172.16.190.8,access,/resource/18,SSH,success,New York,mobile,2,0.0338,benign,13,Wednesday,10,2372,44,2,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,37,low,1889,3,3
2024-10-02 16:01:28,user_1337,172.16.230.19,172.16.84.70,logout,/resource/11,HTTP,failure,Berlin,tablet,6,0.1942,benign,16,Wednesday,10,2554,42,3,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,62,low,57,6,3
2024-07-17 14:50:09,user_8729,172.16.168.118,172.16.76.170,logout,/resource/47,SSH,success,São Paulo,desktop,5,0.3616,benign,14,Wednesday,7,658,28,3,172.16,172.16,public,1,0,0,0,1,0,1,0,0,72,medium,2590,2,10
2024-10-21 18:19:09,user_4348,172.16.64.161,172.16.133.131,logout,/resource/12,HTTPS,failure,São Paulo,tablet,10,0.3031,benign,18,Monday,10,1047,25,1,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,94,low,1951,12,1
2024-07-02 14:57:59,user_6243,172.16.104.60,172.16.110.6,access,/resource/77,SSH,failure,Sydney,mobile,8,0.3182,benign,14,Tuesday,7,382,2,1,172.16,172.16,private,0,0,0,0,1,0,0,1,0,95,low,2165,7,8
2024-06-14 09:54:25,user_7122,172.16.180.54,172.16.76.230,login,/resource/80,HTTP,failure,Mumbai,tablet,6,0.4317,benign,9,Friday,6,3189,15,1,172.16,172.16,public,0,1,0,0,0,0,0,0,1,97,medium,1814,4,8
2024-12-11 16:35:38,user_1168,172.16.211.73,172.16.147.104,upload,/resource/55,HTTPS,success,São Paulo,desktop,5,0.3844,benign,16,Wednesday,12,1282,19,1,172.16,172.16,private,1,0,1,0,0,0,1,0,0,48,medium,975,17,3
2024-01-09 02:00:26,user_9214,203.0.113.195,203.0.113.217,access,/system/delete,FTP,failure,North Korea,desktop,49,0.9197,malicious,2,Tuesday,1,8,85,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,high,42,30,9
2024-03-03 11:09:38,user_3101,172.16.233.41,172.16.204.111,access,/resource/38,HTTPS,success,London,tablet,6,0.2229,benign,11,Sunday,3,1360,50,4,172.16,172.16,public,1,0,1,0,0,0,0,0,1,49,low,3332,13,6
2024-11-18 17:03:55,user_9030,172.16.138.75,172.16.205.237,access,/resource/12,SSH,success,Sydney,tablet,6,0.325,benign,17,Monday,11,1403,38,4,172.16,172.16,public,1,0,0,0,1,0,0,0,1,51,low,2741,10,3
2024-09-30 13:25:07,user_3908,172.16.202.119,172.16.245.137,upload,/resource/73,HTTPS,failure,Berlin,desktop,3,0.2933,benign,13,Monday,9,1923,9,3,172.16,172.16,private,0,0,1,0,0,0,1,0,0,46,low,2336,16,2
2024-04-12 16:11:27,user_1420,172.16.158.182,172.16.180.184,access,/resource/92,SSH,success,São Paulo,desktop,6,0.2891,benign,16,Friday,4,1164,43,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,21,low,1188,3,10
2024-01-06 18:35:14,user_1077,172.16.232.212,172.16.74.221,login,/resource/88,HTTPS,success,São Paulo,desktop,2,0.3827,benign,18,Saturday,1,2606,45,3,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,90,medium,2546,13,9
2024-08-31 17:41:24,user_9487,172.16.28.197,172.16.38.162,login,/resource/49,SSH,failure,New York,tablet,2,0.4743,benign,17,Saturday,8,764,49,1,172.16,172.16,public,0,0,0,0,1,0,0,0,1,34,medium,2424,3,2
2024-05-14 10:35:42,user_3615,172.16.255.2,172.16.246.189,access,/resource/32,SSH,success,Berlin,tablet,3,0.2236,benign,10,Tuesday,5,752,4,3,172.16,172.16,private,1,0,0,0,1,0,0,0,1,28,low,3151,17,4
2024-03-28 12:12:31,user_4383,172.16.144.227,172.16.98.154,access,/resource/79,HTTPS,success,New York,mobile,1,0.3517,benign,12,Thursday,3,2777,23,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,58,medium,403,1,7
2024-03-26 12:50:36,user_7130,172.16.134.219,172.16.100.4,access,/resource/42,HTTP,failure,São Paulo,desktop,3,0.0305,benign,12,Tuesday,3,1964,14,4,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,58,low,1602,4,1
2024-12-30 16:46:17,user_4183,172.16.4.63,172.16.46.103,access,/resource/10,HTTPS,success,New York,desktop,3,0.3313,benign,16,Monday,12,1871,15,2,172.16,172.16,private,1,0,1,0,0,0,1,0,0,44,medium,1418,14,4
2024-09-11 13:00:41,user_6678,172.16.186.216,172.16.215.231,logout,/resource/49,HTTP,success,Berlin,desktop,1,0.3313,benign,13,Wednesday,9,3298,45,2,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,32,medium,211,5,6
2024-03-05 03:06:26,user_9825,203.0.113.13,203.0.113.135,delete,/admin/secret,FTP,failure,Unknown,desktop,26,0.9113,malicious,3,Tuesday,3,8,52,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,high,20,11,6
2024-11-19 18:13:54,user_5640,172.16.155.44,172.16.160.241,upload,/resource/4,HTTP,success,Mumbai,tablet,4,0.0017,benign,18,Tuesday,11,3028,9,2,172.16,172.16,public,1,1,0,0,0,0,0,0,1,50,low,2208,13,5
2024-04-07 10:54:59,user_6494,172.16.159.196,172.16.213.50,logout,/resource/60,SSH,success,Mumbai,mobile,2,0.4495,benign,10,Sunday,4,1717,39,4,172.16,172.16,public,1,0,0,0,1,0,0,1,0,82,medium,2585,1,1
2024-07-18 17:11:58,user_8825,172.16.129.130,172.16.46.143,logout,/resource/53,HTTP,success,Mumbai,desktop,6,0.2632,benign,17,Thursday,7,149,18,2,172.16,172.16,public,1,1,0,0,0,0,1,0,0,67,low,836,3,10
2024-09-18 11:00:33,user_9083,172.16.109.178,172.16.5.222,access,/resource/6,HTTP,success,Berlin,tablet,1,0.0439,benign,11,Wednesday,9,1139,33,2,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,79,low,2933,20,1
2024-02-26 14:06:00,user_7660,172.16.161.119,172.16.3.48,login,/resource/96,HTTP,failure,Mumbai,tablet,9,0.0226,benign,14,Monday,2,111,27,3,172.16,172.16,private,0,1,0,0,0,0,0,0,1,21,low,2250,13,8
2024-10-25 17:18:24,user_6580,172.16.79.8,172.16.51.254,upload,/resource/75,SSH,success,Berlin,desktop,6,0.3022,benign,17,Friday,10,1781,13,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,99,low,1455,1,2
2024-10-05 13:49:26,user_9403,172.16.151.216,172.16.232.121,access,/resource/54,HTTPS,failure,Mumbai,mobile,3,0.2044,benign,13,Saturday,10,746,19,2,172.16,172.16,public,0,0,1,0,0,0,0,1,0,40,low,3438,6,10
2024-11-25 16:26:24,user_8462,172.16.233.132,172.16.35.67,upload,/resource/90,SSH,success,New York,tablet,8,0.0684,benign,16,Monday,11,1024,36,2,172.16,172.16,private,1,0,0,0,1,0,0,0,1,36,low,3015,9,4
2024-07-25 11:18:05,user_4591,172.16.86.180,172.16.251.181,login,/resource/66,HTTPS,success,Mumbai,mobile,9,0.3356,benign,11,Thursday,7,3554,35,4,172.16,172.16,private,1,0,1,0,0,0,0,1,0,72,medium,934,1,9
2024-03-02 14:24:17,user_2387,172.16.236.8,172.16.44.27,logout,/resource/33,HTTP,failure,Tokyo,mobile,4,0.0355,benign,14,Saturday,3,1341,45,1,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,66,low,77,19,3
2024-03-29 10:31:36,user_1743,172.16.204.6,172.16.212.228,login,/resource/31,HTTPS,success,New York,tablet,4,0.0087,benign,10,Friday,3,528,11,3,172.16,172.16,public,1,0,1,0,0,0,0,0,1,94,low,3092,11,4
2024-10-20 02:32:57,user_4754,203.0.113.249,203.0.113.226,delete,/system/delete,FTP,failure,Unknown,desktop,40,0.9025,malicious,2,Sunday,10,5,47,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,high,39,12,9
2024-05-01 16:34:56,user_8418,172.16.47.77,172.16.50.221,logout,/resource/78,SSH,failure,São Paulo,desktop,4,0.2728,benign,16,Wednesday,5,3226,44,4,172.16,172.16,public,0,0,0,0,1,0,1,0,0,24,low,2783,12,2
2024-07-29 15:50:31,user_7982,172.16.0.190,172.16.88.41,logout,/resource/50,SSH,failure,Berlin,tablet,9,0.4042,benign,15,Monday,7,1441,10,2,172.16,172.16,private,0,0,0,0,1,0,0,0,1,72,medium,591,16,2
2024-03-18 11:58:32,user_9730,172.16.127.63,172.16.55.10,access,/resource/88,SSH,success,New York,tablet,7,0.3884,benign,11,Monday,3,1616,49,1,172.16,172.16,admin,1,0,0,0,1,0,0,0,1,100,medium,818,20,10
2024-02-04 14:47:20,user_4773,172.16.227.234,172.16.226.140,login,/resource/7,HTTPS,success,Sydney,tablet,4,0.3354,benign,14,Sunday,2,1255,44,2,172.16,172.16,private,1,0,1,0,0,0,0,0,1,77,medium,2700,4,10
2024-07-31 16:02:59,user_9418,172.16.54.116,172.16.42.194,logout,/resource/7,HTTPS,failure,New York,desktop,4,0.3252,benign,16,Wednesday,7,1376,33,4,172.16,172.16,public,0,0,1,0,0,0,1,0,0,73,low,3303,15,5
2024-07-22 01:01:43,user_7294,203.0.113.135,203.0.113.70,delete,/admin/secret,FTP,failure,Unknown,desktop,32,0.976,malicious,1,Monday,7,9,58,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,7,high,51,18,7
2024-01-01 16:10:30,user_4546,172.16.180.245,172.16.59.63,access,/resource/27,HTTPS,success,Mumbai,mobile,1,0.0237,benign,16,Monday,1,2333,5,4,172.16,172.16,private,1,0,1,0,0,0,0,1,0,38,low,2281,9,2
2024-08-31 15:25:10,user_5555,172.16.250.143,172.16.143.69,access,/resource/74,HTTP,success,Sydney,tablet,5,0.0723,benign,15,Saturday,8,1136,50,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,54,low,3471,5,1
2024-12-01 10:44:51,user_5444,172.16.115.89,172.16.90.182,upload,/resource/79,HTTPS,failure,New York,desktop,10,0.0306,benign,10,Sunday,12,2630,23,2,172.16,172.16,public,0,0,1,0,0,0,1,0,0,62,low,387,10,4
2024-07-10 12:10:26,user_8145,172.16.203.55,172.16.132.169,upload,/resource/6,SSH,success,São Paulo,mobile,2,0.3808,benign,12,Wednesday,7,2667,41,1,172.16,172.16,public,1,0,0,0,1,0,0,1,0,64,medium,3036,6,6
2024-03-24 15:52:10,user_6338,172.16.72.129,172.16.144.162,access,/resource/28,HTTP,success,London,tablet,8,0.1142,benign,15,Sunday,3,1325,40,4,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,68,low,1458,8,8
2024-12-04 10:40:27,user_7894,172.16.14.12,172.16.248.110,upload,/resource/30,HTTP,failure,London,tablet,9,0.073,benign,10,Wednesday,12,2781,9,3,172.16,172.16,public,0,1,0,0,0,0,0,0,1,51,low,1466,12,10
2024-01-27 14:43:44,user_7065,172.16.82.80,172.16.234.249,access,/resource/50,HTTP,success,New York,mobile,3,0.3838,benign,14,Saturday,1,2152,36,4,172.16,172.16,private,1,1,0,0,0,0,0,1,0,61,medium,1403,4,9
2024-12-19 14:53:05,user_4787,172.16.50.187,172.16.191.180,access,/resource/59,HTTPS,failure,Tokyo,tablet,9,0.4917,benign,14,Thursday,12,522,45,1,172.16,172.16,private,0,0,1,0,0,0,0,0,1,65,medium,2052,7,4
2024-08-20 10:28:03,user_1500,172.16.202.252,172.16.75.116,access,/resource/84,HTTPS,success,New York,tablet,10,0.4037,benign,10,Tuesday,8,569,49,1,172.16,172.16,private,1,0,1,0,0,0,0,0,1,95,medium,1117,16,7
2024-05-16 03:54:04,user_6968,203.0.113.100,203.0.113.190,modify,/admin/config,FTP,failure,Unknown,desktop,46,0.9059,malicious,3,Thursday,5,9,66,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,high,54,26,9
